var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39571244,,,,,,,,,,,,,,,,,,,0.8596551,,,,,,,,,,0.9779815,0.96749496,,0.48975068,0.8795917,,,0.93706954,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67541087,,,,,,,,,,,,,,,,,,,,0.9989785,,,,,,,,,,0.98868144,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9417019,,,,,,0.74729145,,,,,,0.97044456,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8218726,,,,,,,,,,,,,,,,,,,,,,0.99876875,,,,,,,,,,0.93375725,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95164585,0.97030264,,0.8768959,0.48017892,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9986773,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9908462,,0.9321284,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9939365,,,,,,,,,,0.88349295,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9952916,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8134874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9925408,0.8031634,,0.40533236,,,,0.5952722,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6471425,,,,,,,,,,,,,,,,,,,,,,0.9968263,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90907604,,,,,,,,,,,,,,,,,,,,0.5010992,,0.95561934,,,,,,,,,,0.31456947,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45493785,,,,,,,,,,,,,,,,,,,,,,0.980184,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9497342,,,,,,,,,,,,,,,0.96396905,,,,,,,,,,,,0.813187,,,0.71500546,,,0.9327323,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.895388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93070024,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5243467,,0.6606835,,,,,,,,,,0.9379704,0.9794684,,,,,0.47441357,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719799,,,,,,,,,,,,,,,,,,,,,,,,0.9948155,,,0.41346297,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99060917,,,,,,,,,,0.39685047,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56899583,,,,,,,,,,,,,,,,,0.99702364,,0.92884034,,0.77063465,,,,,,,,0.9829754,0.976429,,0.3390825,0.963915,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75449306,,,,,,,,,,0.96689934,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8825306,,,,,,,,,,,,,,,,,,0.310181,0.97355914,,,0.99441916,,,,,,,,,,0.7717836,,,,0.9535467,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9937821,,,,,,,,,,0.85116,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9006369,,,,0.7286488,,0.33029556,,,,,,,,,,,,,,,,,,,,,,,0.9971226,0.98425734,,0.880585,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98650926,,,,,,,,,,,,,,,,,,,,,,0.9885302,,,,,,,,,,0.5493963,,,,,,,,,1
0.31279406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9957054,,0.54126596,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57308257,,,,,,,,,,,,,,,,,,,,,,0.43473583,,,,,,,,,,0.9696082,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32263535,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97829515,0.65403855,,0.7798613,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0.5819459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99733907,,,,,,,,,,0.98174906,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42899463,,,,,,,,,,,,,,,,,,,,,,0.9935753,,,,,,,,,,0.9147791,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3916094,,,,,,,,,,,,,,,,,,,,,,0.46626157,,,,,,,0.985727,0.9824368,,,0.9545821,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8663698,,,,,,,,,,0.9646659,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9112151,,,,,,,,,,,,,,,,,0.39046857,,,,,0.970414,,,,,,,,,,0.4470597,,,,0.8784369,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9860238,,,,,,,,,,0.98730856,,,,,,,,,1
,,,,,,,,,,,,,,,,0.9062781,,,,,,,,,,,,,,,,,,,,,,,0.5241822,,,,,,,,,,,,,,,,,0.99426115,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9686175,,,,,,,,,,,,,,,,,,,,,,0.99709976,,,,,,,,,,0.78391516,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93633527,,,,,,,,,,,,,,,,,,,,,,0.9984346,,,,,,,,,,0.9653869,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7044178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93297774,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9565242,,0.45929083,,,,,,,,,,,,,,,,,,,,0.99515224,,,,,,,,,,0.9942661,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6428854,,0.3868068,,,,,,,,,,,,,,,,,,,,0.9960012,,,,,,,,,,0.9838262,,,,0.8415784,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5572445,,0.67594177,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9791393,0.99812466,,0.425235,0.9927094,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9309185,,,,,,,,,,,,,,,,,,,,,,0.989833,,,,,,,,,,0.9641748,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9880244,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3294863,,0.9948231,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75510055,,,,,,0.4492046,,,,,,,,,,,,,,,,0.9972113,,,,,,,,,,0.9621594,,,,0.30943483,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99766785,,,,,,,,,,0.94282436,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81760633,0.9690378,,,0.9900388,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97200036,,,,,,,,,,0.96636283,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95954835,,,,,,0.38763356,,,,,,,,,,,,,0.64993614,,,,,,,,,,0.99427056,0.9646652,0.3818401,0.85671973,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8967372,,,,,,,,,,,,,,,,,,,,,,0.9907527,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.669498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39805052,,,,,,,,,,,,,,,,,,0.4569828,,0.9931559,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9891768,,,,,,0.3260652,,,,,,,,,,,,,0.61900157,,,,,,,0.365112,,0.44402084,0.68878895,0.969824,,,0.72268206,,,0.3142332,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8949373,,0.89529335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90417176,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96377224,,,,,,,,,,,,,,,0.66507125,0.71302015,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9961163,,,,,,,,,,0.9206639,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9836429,0.9867849,,0.77680224,0.99306595,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99623185,,,,,,,,,,0.9462145,,,,,,,,,1
0.8058447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9938127,0.78987473,,0.5064694,0.89577204,,,0.46437344,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9951245,,,,,,,,,,0.5887429,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97988987,,,,,,,,,,0.91594046,,,0.40795502,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9591862,,,,,,,,,,0.8838359,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9719141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96184367,,0.6594732,0.64807594,,,0.8397837,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5963988,,,,,,0.4357681,,,,,,,,,,,,,,,,,,,,,,,0.9775334,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48127124,,0.9514938,,,0.9973545,,,,,,,,,,0.92563534,,,,0.9941362,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7198033,,0.7809592,,,,0.89516735,,,,,,,,,,,,,,0.7507338,,,,,,,,,0.9888882,0.98346263,,0.8662361,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9540473,,0.89289725,,,,,,,,,,,,,,,,,,,,0.96479756,,,,,,,,,,0.9179381,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95177543,,,,,,,,,,,,,,,,,,,,0.9985488,,,,,,,,,,,,,,,,,,,1
0.3093242,,,,,,,,,,,,,,,,0.65736985,,,,,,,,,,,,,,,,,,,,,,,,0.8174557,,,,,,,,,,,0.31349742,,,,,,,0.3673189,,,0.73654246,0.30422738,,,,,,,,,,,,,0.8714647,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9680445,,,,,,,,,,,,,,,,,,,0.55378103,,,0.9916957,,,,,,,,,,0.86551476,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9828724,,,,,,,,0.6817048,,0.99497116,0.7287036,,0.5429151,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8146401,,,,,,,,,,,,,,,,,,,,,,0.7783079,,,,,,,,,,0.9702947,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9761707,,,,,,,,,,0.46774614,,,,,,,,,1
,,,,,,,,,,,,,0.4869629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9888911,,,,,,,,,,0.75028425,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56144863,,,,,,,,,,,,,,,,,,,,,,0.9957171,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9059213,,,0.99115986,,,,,,,,,,0.9869442,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3828142,,,,,,,,,,,,,,,,,0.9854694,,,,,,,,,,,,,0.9811488,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32716367,,,,0.3783185,,,,,,,,,,,0.98905444,,,,,,,,,,,,,,,,0.81991035,,,,,,,,0
0.4617651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99583375,0.31138286,0.72098696,,,,,,,,,,0.99552226,0.99154145,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9946542,0.96735173,,,0.99243766,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9983516,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99807113,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65786976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97485524,0.90509695,,0.9280593,0.6927656,0.51735634,,0.7691361,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9938308,,,,,,,,,,0.8887939,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32092834,,,,,,0.95855784,,,,,,,,,,,0.98294395,,,,,,,,,,,,0.99288636,0.95677966,,0.38261718,0.9830608,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9006369,,,,0.7286488,,0.33029556,,,,,,,,,,,,,,,,,,,,,,,0.9971226,0.98425734,,0.880585,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98650926,,,,,,,,,,,,,,,,,,,,,,0.9885302,,,,,,,,,,0.5493963,,,,,,,,,1
0.31279406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9957054,,0.54126596,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7215575,,,,,,,,,,,,,,,,,,,,,,0.9981072,,,,,,0.82784826,,,,0.86126995,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3123779,,0.89126873,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5097361,,,,,,,,,,,,,,,,,,,,,,0.9969548,,,,,,,,,,0.9676495,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40613747,,,,,0.8878802,,,,,,,,,,0.6191574,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8692452,,0.9682939,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99031687,,,,0.4480712,,,,,,,,,,,,0.98745966,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99274915,,,,0.30809686,,,,,,,,,,,,0.93602693,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99668306,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48499778,,,,,,,,,,,,,,,,,,,,,,0.99800414,,,,,,,,,,0.69982624,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44015366,,,,,,,,,,,,,,,,,0.9665417,,,,,,0.9050507,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9135503,,,,,,,,,,,,,,,,,,,,,,0.99057066,,,,,,,,,,0.9823429,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9938784,,,,,,,,,,0.7273553,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8353523,,,,,,0.36794087,,,,,,,,,,,,,,,,0.98923326,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9071936,,,,,,,,,,,,,,,,,,,,,,0.97858846,,,,,,,,,,0.63316643,,,,,,,,,1
,,0.8792987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7014451,,,,,,0.98345727,,,,,,,,,,,,,,,,,,,,,,,0.85001385,0.93868697,,0.93903065,0.99442345,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99081767,,,,,,,,,,0.39391404,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983906,,0.55220693,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36723134,,,,,0.9824399,,,,,,,,,,0.83331484,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8835538,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9937915,,,,,,,,,,0.9751238,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97380245,,0.839761,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9918128,,,,,,,,,,0.9812495,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95650095,,,,,,,,,,0.37507007,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987381,,,,,,,,,,0.43418083,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8616599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85219425,0.85234725,,0.34285477,0.8520508,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87137175,,,,,,,,,,,,,,,,,,,,,,0.9074545,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54004186,,,,,,,,,,,,,,,,,,,0.9381416,,,,,,,,,,0.99697,0.98450387,0.32804993,,0.99543685,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9984078,,,,,,,,,,0.9767039,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33794528,,,,,,,,,,,,,,,,,0.99109685,,,,,,,,,,,,0.8799739,0.7609364,,0.6205604,0.9084611,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424889,,,,,,,,,,0.483393,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991737,,,,,,,,,,0.9602698,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8629014,,0.3991515,,,,0.8507099,,,,,,,,,,,,,0.57105446,,,,,,,,,,,0.98098814,,0.8922444,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5442606,,,,,,,,,,,,,,,0.48575455,,,,,,,,,,,,,,0.98820055,0.9707626,,,0.7427364,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5538963,,,,,,,,,,,,,,,,,,,0.3645096,,,0.99536645,,,,,,,,,,0.99250907,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6654373,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.793099,,0.42096904,,,,0.65444267,,,,,,,,,,,,,,,,0.9977543,,,,,,,,,,0.82851595,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8937787,,,0.9981078,,,,,,,,,,0.70216286,,,,0.9753102,,,,0.5197454,1
,,,,,,,,,,,,,,,,,,,,,,,,0.5940249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98628217,,,,0.4459753,,0.41569978,,,,,,,,,,0.4583984,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48695657,,,,0.31773958,,,,,,,,,,,0.56886435,,,,,,,,,,,,,0.97659403,,0.8364072,0.8123567,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99310356,,,,,,,,,,0.68503314,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7294427,,,,,,,,,,,,,,,,,,,,0.99673504,,,,,,,,,,0.9561329,,0.5579323,,0.8697587,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78061104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8549473,,,,,,,,,,0.44447857,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9388366,,,,,,,,,,0.9016954,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,0.38783386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9931966,,,,,,,,,,0.34086484,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7815912,,0.6493369,,,,,,,,,,,,,,,0.9638474,0.7651102,,,,,,,,,,,,,,0.5278198,0.3444154,0.42233258,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6917644,,,,,,,,,,,,,,,,,0.9769002,,,,0.49864808,,,,,,,,0.75265163,,,0.62779206,,,,0.40652215,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5378411,,,,,,,,,,,,,,,,,,,,,,0.92378783,,,,,,,,,,0.8693882,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81238353,,0.40381432,,,,0.691333,,,,,,,,,,,0.92959124,,,,,,,,,,,,0.99413186,0.96500975,,0.71252173,0.95428014,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7825184,,,,,,,,,,,,,,,,,,,,,,0.9963916,,,,,,,,,,0.92730975,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9385873,,,,,,,,,,0.9865025,,,,,,,,,1
